Timestamp, j0, j1, j2, j3
5.52,-0.2894116093545331,-1.0845179117960368,1.6809506165370358,1.1950758905961232
5.53,-0.28525717305130416,-1.0929557104601568,1.6853315879636372,1.1959655102291185
5.54,-0.2810439395345961,-1.1012965301167226,1.6896670747289588,1.1968473733101144
5.55,-0.2767714043783474,-1.1095395596188373,1.693958215102655,1.1977214800769007
5.56,-0.27243909635682817,-1.1176839817261406,1.6982061444792327,1.2063849701286733
5.57,-0.2680347527697506,-1.1256691130365453,1.702367678662473,1.2149414025070573
5.58,-0.2635576592055518,-1.1334950255632785,1.7064457626985454,1.2233904047064426
5.59,-0.2590071482884352,-1.1411617688185922,1.7104433079185049,1.2317315717479922
5.6,-0.2543826044774792,-1.1486693719661318,1.7143631923997575,1.2399644677580606
5.61,-0.2496834690641067,-1.1560178459353239,1.7182082612691998,1.2480886274957075
5.62,-0.2449092453564842,-1.1632071855085053,1.7219813268537145,1.2561035578356792
5.63,-0.2400595040362749,-1.170237371391064,1.72568516868323,1.2640087392133252
5.64,-0.23513388866976295,-1.1771083722743727,1.729322533351141,1.2718036270380217
5.65,-0.23013212135170757,-1.1838201469007574,1.7328961342365663,1.2794876530817523
5.66,-0.2250540084564024,-1.1903726461391584,1.7364086510926593,1.287060226849575
5.67,-0.21989944646633405,-1.196765815079478,1.7398627295050197,1.2945207369387484
5.68,-0.21466842784459708,-1.2029995951529002,1.743260980224155,1.3018685523933025
5.69,-0.20936104691287943,-1.2090739262846646,1.74660597837593,1.309103024060822
5.7,-0.20397750569244688,-1.2149887490849098,1.7499002625540108,1.3162234859581325
5.71,-0.19851811966119776,-1.2207440070822544,1.7531463337984619,1.3232292566524675
5.72,-0.1929833233756171,-1.22633964900374,1.7563466544648907,1.3301196406644993
5.73,-0.18737367590242668,-1.2317756311036607,1.7595036469888543,1.336893929899386
5.74,-0.18168986600101067,-1.2370519195426035,1.76261969255064,1.3435514051116564
5.75,-0.17593271699441124,-1.2421684928167611,1.7656971296460153,1.3500913374093748
5.76,-0.17010319126395534,-1.2471253442362482,1.768738252569088,1.356512989802559
5.77,-0.16420239430052053,-1.2519224844497596,1.7717453098140472,1.3628156188002745
5.78,-0.15823157824420178,-1.2565599440114747,1.77472050240323,1.3689984760602132
5.79,-0.15219214484382845,-1.2610377759846443,1.7776659821496983,1.3750608100938568
5.8,-0.14608564776851907,-1.265356058574816,1.780583849863281,1.381001868029556
5.81,-0.13991379420536032,-1.2695148977841741,1.7834761535098442,1.3868208974350071
5.82,-0.13367844568044598,-1.273514430077022,1.7863448863343592,1.3925171481997094
5.83,-0.1273816180449797,-1.277354825045032,1.789191984959163,1.3980898744770196
5.84,-0.12102548057397688,-1.2810362880595658,1.7920193274695868,1.4035383366844254
5.85,-0.114612354132305,-1.2845590628971402,1.7948287314998836,1.4088618035596254
5.86,-0.10814470837135125,-1.2879234343230188,1.7976219523330828,1.4140595542689591
5.87,-0.10162515792944055,-1.2911297306169698,1.800400681029004,1.4191308805636855
5.88,-0.09505645762013354,-1.2941783260244677,1.8031665425951833,1.4240750889785796
5.89,-0.08844149660456911,-1.2970696431160598,1.8059210942158481,1.4288915030663283
5.9,-0.08178329155688427,-1.2998041550372867,1.808665823554341,1.4335794656602634
5.91,-0.07508497884521907,-1.3023823876314595,1.811402147144485,1.4381383411571083
5.92,-0.06834980576463007,-1.3048049214177622,1.8141314088863156,1.4425675178106314
5.93,-0.06158112087210079,-1.3070723934075839,1.8168548786613545,1.4468664100264297
5.94,-0.05478236348744144,-1.3091854987426914,1.8195737510821575,1.4510344606475072
5.95,-0.04795705243688854,-1.31114499213982,1.8222891443902394,1.4550711432198935
5.96,-0.04110877412832915,-1.3129516891274935,1.8250020995156477,1.458975964227262
5.97,-0.03424117005797285,-1.3146064670623567,1.8277135793104469,1.4627484652833702
5.98,-0.027357923857691566,-1.316110265914,1.830424467967171,1.4663882252711657
5.99,-0.020462747999890507,-1.3174640888091511,1.8331355706319499,1.4698948624175576
6.0,-0.013559370282454557,-1.3186690023281642,1.8358476132204895,1.4732680362931716
6.01,-0.006651520219877052,-1.3197261365489332,1.8385612424434552,1.4765074497268562
6.02,0.00025708453197442575,-1.3206366848356275,1.841277026046055,1.4796128506252897
6.03,0.007162751590903179,-1.328288870199208,1.8439954532647969,1.482584033688736
6.04,0.014192110996671415,-1.3343615099051978,1.846731959287629,1.485419409762623
6.05,0.021315814984685964,-1.3388769111367629,1.8494851981351244,1.4881181872700606
6.06,0.02850277514347893,-1.3418609293521697,1.8522533512946975,1.490679604780021
6.07,0.03572109955073782,-1.3433433781725068,1.8550341310028133,1.493102984071365
6.08,0.042939076140966835,-1.3434926802535336,1.8578247936258092,1.4953877795782056
6.09,0.05012878364806657,-1.3420759233377653,1.8606225152799112,1.4975336478347725
6.1,0.05725886197146218,-1.3392724553428341,1.86342338326246,1.4995403780245695
6.11,0.06430339094345663,-1.3351293307543755,1.8662234670686875,1.5014080659623525
6.12,0.07123965718693968,-1.3296975948939966,1.8690185320695192,1.5031370824533314
6.13,0.07804846123386257,-1.323031943093297,1.8718040958321829,1.5047280934442242
6.14,0.08471422924611997,-1.3151903137571361,1.8745754877758791,1.5061820745436647
6.15,0.09122495382952596,-1.3142946263407067,1.8773279100390248,1.5075003204364505
6.16,0.09769305246576084,-1.3132771078704826,1.8800819601015637,1.508687849651932
6.17,0.10411637813798104,-1.3121396960968483,1.8828371921435862,1.5097452357903858
6.18,0.11049292123128686,-1.310884357906867,1.8855931136479247,1.5106731078566906
6.19,0.11682081008760171,-1.3095130863930313,1.8883491882827057,1.518663527760591
6.2,0.12315283588199102,-1.3079870137292406,1.8910999570349483,1.5247539123511544
6.21,0.12947380106309256,-1.3063183733876507,1.8938469641025926,1.529087687708543
6.22,0.13576919053126263,-1.3045183645311644,1.8965911112084923,1.531802563159731
6.23,0.14202547887133757,-1.30259725805834,1.8993327911348874,1.5330302113672951
6.24,0.14823036083811492,-1.3005644900739752,1.9020720012700367,1.5316883516823416
6.25,0.15436355099470794,-1.298435115178745,1.9048088592443657,1.5304193702651905
6.26,0.16042599458481227,-1.2962102789535206,1.9075423393770898,1.5280122271149907
6.27,0.16640962846113616,-1.2938974038845055,1.910271787444665,1.5245730739784829
6.28,0.1723078230282191,-1.2915033419312978,1.9129964449507417,1.5202014599880804
6.29,0.17811531278056036,-1.289034422378072,1.9157154929509446,1.5149903949674661
6.3,0.18382809767110045,-1.2864964939387982,1.9184280866440677,1.5090264629756749
6.31,0.18944332575023867,-1.2838949620904176,1.921133382092199,1.5023899809151753
6.32,0.19495916600408508,-1.281234822458978,1.9238305563087348,1.4951551963242278
6.33,0.20037467859591412,-1.278520690939775,1.9265188218292684,1.4873905180067066
6.34,0.20568968798928816,-1.27575683110172,1.929197436756983,1.4791587729655882
6.35,0.21090466284774384,-1.2729471793125489,1.9318657111533168,1.4705174831904702
6.36,0.21602060524478295,-1.2700953679263833,1.9345230105284237,1.4696176504879408
6.37,0.2210819547344421,-1.2671642696266139,1.9371656461841307,1.4686115674631612
6.38,0.2260887855486138,-1.2641557698330583,1.9397929089510457,1.467500593104544
6.39,0.2310412257749729,-1.2610717373405163,1.942404091469555,1.4662861169955856
6.4,0.2359394538242286,-1.257914023076213,1.9449984896954045,1.4649695579208222
6.41,0.24078369498654145,-1.2546844589448354,1.947575404322984,1.4635523624527755
6.42,0.24557421808711746,-1.251384856760425,1.95013414212621,1.4620360035233866
6.43,0.2503113322492239,-1.2480170072640804,1.952674017217276,1.4604219789833461
6.44,0.25499538377123593,-1.2445826792261356,1.955194352223906,1.4587118101526546
6.45,0.25962675312281996,-1.2410836186312317,1.9576944793860571,1.4569070403656499
6.46,0.26420585206399233,-1.2375215479444621,1.9601737415733325,1.4550092335136424
6.47,0.26873312088955376,-1.2338981654565764,1.9626314932246138,1.4530199725881963
6.48,0.2732090258002931,-1.2302151447060479,1.96506710121168,1.4509408582279808
6.49,0.2776340564013681,-1.2264741339756529,1.9674799456287806,1.4487735072720038
6.5,0.2820087233274036,-1.2226767558610796,1.9698694205103229,1.4465195513219162
6.51,0.286333555993091,-1.2188246069089699,1.9722349344789927,1.4441806353159483
6.52,0.29060910046742056,-1.2149192573217018,1.974575911326761,1.4417584161169144
6.53,0.29483591746912075,-1.2109622507261473,1.9768917905313466,1.4392545611165808
6.54,0.29901458048041285,-1.2069551040035753,1.9791820277107903,1.4366707468585636
6.55,0.30314567397580117,-1.2028993071778302,1.9814460950188673,1.4340086576817765
6.56,0.30722979176230825,-1.1987963233588794,1.983683481484114,1.4312699843863137
6.57,0.3112675354273188,-1.1946475887388126,1.9858936932952755,1.4284564229235097
